call_id,customer_id,call_duration_seconds,call_time_of_day,call_outcome,order_value_vnd,agent_id,follow_up_required
CALL-99237,CUST-25132,11,Afternoon (13-17h),No Answer,0,AGT-006,False
CALL-46143,CUST-25132,91,Evening (17-20h),Not Interested,0,AGT-014,False
CALL-46808,CUST-30806,205,Noon (11-13h),Success,1261000,AGT-011,False
CALL-80636,CUST-30806,191,Morning (8-11h),Call Back Later,0,AGT-002,True
CALL-69741,CUST-68511,122,Evening (17-20h),Success,1034000,AGT-006,False
CALL-27613,CUST-17888,214,Noon (11-13h),Success,1066000,AGT-008,False
CALL-37884,CUST-17888,71,Afternoon (13-17h),Call Back Later,0,AGT-003,True
CALL-96505,CUST-17888,301,Noon (11-13h),Success,1178000,AGT-001,False
CALL-38718,CUST-17888,600,Morning (8-11h),Success,529000,AGT-006,False
CALL-37587,CUST-17888,267,Morning (8-11h),Call Back Later,0,AGT-003,True
CALL-33327,CUST-17888,105,Evening (17-20h),Not Interested,0,AGT-002,False
CALL-97666,CUST-17888,57,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-78866,CUST-17888,34,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-39852,CUST-92693,117,Morning (8-11h),No Answer,0,AGT-001,False
CALL-61317,CUST-92693,35,Evening (17-20h),Not Interested,0,AGT-001,False
CALL-51243,CUST-92693,145,Evening (17-20h),Success,380000,AGT-001,False
CALL-51200,CUST-92693,108,Morning (8-11h),Not Interested,0,AGT-002,False
CALL-85461,CUST-16474,56,Afternoon (13-17h),No Answer,0,AGT-001,False
CALL-58213,CUST-76640,129,Evening (17-20h),No Answer,0,AGT-001,False
CALL-97178,CUST-10418,140,Evening (17-20h),Success,1180000,AGT-003,False
CALL-55744,CUST-10418,176,Afternoon (13-17h),Success,1652000,AGT-002,False
CALL-67032,CUST-10418,113,Afternoon (13-17h),Not Interested,0,AGT-010,False
CALL-70103,CUST-10418,165,Morning (8-11h),Call Back Later,0,AGT-001,True
CALL-36803,CUST-10418,283,Afternoon (13-17h),Not Interested,0,AGT-004,False
CALL-49383,CUST-10418,38,Evening (17-20h),Not Interested,0,AGT-002,False
CALL-55092,CUST-10418,36,Morning (8-11h),No Answer,0,AGT-009,False
CALL-92844,CUST-10418,208,Morning (8-11h),Success,1444000,AGT-001,False
CALL-39779,CUST-10418,69,Afternoon (13-17h),Success,876000,AGT-005,False
CALL-12690,CUST-10418,290,Evening (17-20h),Success,775000,AGT-020,False
CALL-70212,CUST-85818,241,Morning (8-11h),Success,1242000,AGT-011,False
CALL-44127,CUST-68075,296,Morning (8-11h),Success,350000,AGT-001,False
CALL-94426,CUST-68075,22,Noon (11-13h),No Answer,0,AGT-003,False
CALL-18020,CUST-68075,109,Evening (17-20h),No Answer,0,AGT-007,False
CALL-78008,CUST-68075,166,Morning (8-11h),Success,917000,AGT-013,False
CALL-12068,CUST-68075,44,Morning (8-11h),Call Back Later,0,AGT-002,True
CALL-53766,CUST-68075,104,Evening (17-20h),No Answer,0,AGT-016,False
CALL-40948,CUST-68075,151,Noon (11-13h),Success,1120000,AGT-001,True
CALL-99215,CUST-22565,60,Afternoon (13-17h),Success,654000,AGT-001,False
CALL-48610,CUST-79073,43,Noon (11-13h),Not Interested,0,AGT-004,True
CALL-57258,CUST-79073,86,Afternoon (13-17h),Not Interested,0,AGT-020,False
CALL-47071,CUST-79073,307,Afternoon (13-17h),Call Back Later,0,AGT-014,True
CALL-91784,CUST-79073,174,Morning (8-11h),Success,916000,AGT-011,False
CALL-79334,CUST-79073,136,Morning (8-11h),Call Back Later,0,AGT-002,True
CALL-44947,CUST-79073,230,Morning (8-11h),Success,539000,AGT-010,False
CALL-99314,CUST-79073,112,Morning (8-11h),No Answer,0,AGT-001,False
CALL-79039,CUST-79073,75,Morning (8-11h),Success,1596000,AGT-010,False
CALL-17888,CUST-84070,47,Evening (17-20h),Success,898000,AGT-009,False
CALL-78836,CUST-84070,96,Morning (8-11h),Success,985000,AGT-004,False
CALL-30107,CUST-84070,198,Evening (17-20h),Success,729000,AGT-002,False
CALL-47514,CUST-84070,5,Evening (17-20h),No Answer,0,AGT-004,False
CALL-45407,CUST-26510,76,Noon (11-13h),No Answer,0,AGT-011,False
CALL-46633,CUST-26510,102,Morning (8-11h),Success,1128000,AGT-020,False
CALL-41043,CUST-26510,75,Evening (17-20h),Success,457000,AGT-013,False
CALL-66832,CUST-28326,236,Afternoon (13-17h),Success,834000,AGT-007,False
CALL-84186,CUST-57208,167,Noon (11-13h),Success,972000,AGT-003,False
CALL-42817,CUST-57208,79,Morning (8-11h),Success,1397000,AGT-010,False
CALL-19329,CUST-53028,222,Evening (17-20h),Call Back Later,0,AGT-001,True
CALL-98833,CUST-53028,27,Afternoon (13-17h),Not Interested,0,AGT-010,False
CALL-37304,CUST-41099,171,Morning (8-11h),Success,911000,AGT-003,False
CALL-63506,CUST-41099,52,Morning (8-11h),Not Interested,0,AGT-008,False
CALL-78829,CUST-29343,182,Afternoon (13-17h),Success,864000,AGT-011,True
CALL-68568,CUST-29343,142,Evening (17-20h),Success,369000,AGT-001,False
CALL-37339,CUST-29343,145,Afternoon (13-17h),Success,368000,AGT-017,False
CALL-81750,CUST-29343,149,Morning (8-11h),Success,634000,AGT-003,False
CALL-48273,CUST-37572,101,Morning (8-11h),Success,1024000,AGT-003,False
CALL-77938,CUST-37572,142,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-98284,CUST-37572,36,Morning (8-11h),Not Interested,0,AGT-008,False
CALL-29293,CUST-37572,103,Morning (8-11h),No Answer,0,AGT-003,False
CALL-47220,CUST-37572,34,Morning (8-11h),No Answer,0,AGT-018,False
CALL-44835,CUST-37572,365,Afternoon (13-17h),Success,2343000,AGT-002,False
CALL-29163,CUST-37572,53,Afternoon (13-17h),Not Interested,0,AGT-001,True
CALL-11753,CUST-37572,322,Evening (17-20h),Success,691000,AGT-004,False
CALL-36029,CUST-11299,247,Morning (8-11h),Success,505000,AGT-012,False
CALL-33346,CUST-11299,86,Evening (17-20h),No Answer,0,AGT-001,False
CALL-62092,CUST-11299,64,Afternoon (13-17h),Not Interested,0,AGT-002,False
CALL-70485,CUST-11299,94,Evening (17-20h),Not Interested,0,AGT-017,False
CALL-40063,CUST-11299,447,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-40744,CUST-11299,80,Morning (8-11h),Not Interested,0,AGT-018,False
CALL-86692,CUST-80443,283,Noon (11-13h),Not Interested,0,AGT-006,False
CALL-24314,CUST-80443,319,Morning (8-11h),Success,542000,AGT-009,False
CALL-33364,CUST-27740,69,Morning (8-11h),Success,662000,AGT-018,False
CALL-17728,CUST-11101,101,Noon (11-13h),Success,400000,AGT-014,False
CALL-31488,CUST-11101,21,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-37189,CUST-11101,138,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-34167,CUST-11101,138,Morning (8-11h),Success,1542000,AGT-011,False
CALL-13962,CUST-11101,110,Afternoon (13-17h),Call Back Later,0,AGT-003,True
CALL-83959,CUST-11101,96,Noon (11-13h),Success,589000,AGT-005,True
CALL-61034,CUST-61501,207,Afternoon (13-17h),Success,903000,AGT-009,False
CALL-44388,CUST-62379,251,Morning (8-11h),Success,759000,AGT-011,False
CALL-39777,CUST-62379,224,Morning (8-11h),Success,587000,AGT-019,False
CALL-55339,CUST-62379,111,Afternoon (13-17h),Success,820000,AGT-010,False
CALL-97389,CUST-62379,189,Morning (8-11h),Success,429000,AGT-019,False
CALL-20055,CUST-62379,118,Morning (8-11h),Call Back Later,0,AGT-001,True
CALL-62050,CUST-62379,92,Evening (17-20h),Success,1002000,AGT-006,False
CALL-11541,CUST-62379,125,Afternoon (13-17h),Success,1593000,AGT-001,False
CALL-29544,CUST-62379,80,Afternoon (13-17h),Success,970000,AGT-019,False
CALL-66296,CUST-62379,294,Afternoon (13-17h),Success,514000,AGT-004,True
CALL-61789,CUST-62379,209,Morning (8-11h),Success,350000,AGT-003,False
CALL-77214,CUST-36648,53,Afternoon (13-17h),No Answer,0,AGT-008,False
CALL-64811,CUST-36648,59,Afternoon (13-17h),Not Interested,0,AGT-012,False
CALL-82957,CUST-36648,143,Afternoon (13-17h),Success,1738000,AGT-001,False
CALL-85869,CUST-63970,117,Evening (17-20h),No Answer,0,AGT-006,False
CALL-32034,CUST-79434,73,Morning (8-11h),No Answer,0,AGT-016,False
CALL-46361,CUST-85022,86,Afternoon (13-17h),Success,1015000,AGT-008,True
CALL-52972,CUST-85022,65,Noon (11-13h),No Answer,0,AGT-001,False
CALL-12999,CUST-20580,149,Noon (11-13h),Success,910000,AGT-002,False
CALL-21341,CUST-20580,238,Morning (8-11h),Success,1240000,AGT-001,False
CALL-40382,CUST-20580,124,Evening (17-20h),Success,579000,AGT-003,False
CALL-83356,CUST-20580,99,Afternoon (13-17h),Success,1533000,AGT-006,True
CALL-43089,CUST-20580,46,Afternoon (13-17h),No Answer,0,AGT-005,False
CALL-88331,CUST-20580,27,Evening (17-20h),Not Interested,0,AGT-005,False
CALL-97396,CUST-20580,35,Morning (8-11h),Not Interested,0,AGT-015,False
CALL-39628,CUST-20580,151,Afternoon (13-17h),Success,350000,AGT-001,True
CALL-80830,CUST-20580,154,Afternoon (13-17h),Success,1061000,AGT-005,False
CALL-66583,CUST-20580,18,Afternoon (13-17h),No Answer,0,AGT-001,False
CALL-72099,CUST-46526,34,Afternoon (13-17h),No Answer,0,AGT-001,False
CALL-40906,CUST-39824,78,Morning (8-11h),No Answer,0,AGT-007,False
CALL-67950,CUST-85679,83,Evening (17-20h),Success,971000,AGT-001,True
CALL-69767,CUST-42505,512,Afternoon (13-17h),Success,922000,AGT-002,False
CALL-61191,CUST-42505,12,Afternoon (13-17h),No Answer,0,AGT-017,False
CALL-83767,CUST-42505,93,Noon (11-13h),Success,811000,AGT-010,True
CALL-35942,CUST-42505,29,Morning (8-11h),No Answer,0,AGT-015,False
CALL-60070,CUST-42505,144,Afternoon (13-17h),Success,783000,AGT-002,False
CALL-41852,CUST-42505,70,Afternoon (13-17h),Success,741000,AGT-016,False
CALL-31822,CUST-42505,82,Morning (8-11h),No Answer,0,AGT-009,False
CALL-69097,CUST-19786,5,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-76317,CUST-19786,197,Afternoon (13-17h),Success,1705000,AGT-007,False
CALL-64179,CUST-44233,462,Afternoon (13-17h),Success,1075000,AGT-001,False
CALL-61981,CUST-44233,108,Afternoon (13-17h),Not Interested,0,AGT-005,False
CALL-30868,CUST-44233,122,Noon (11-13h),Call Back Later,0,AGT-001,True
CALL-69156,CUST-44233,215,Morning (8-11h),Success,434000,AGT-001,False
CALL-16980,CUST-44233,116,Afternoon (13-17h),Not Interested,0,AGT-015,False
CALL-88274,CUST-52389,114,Morning (8-11h),Call Back Later,0,AGT-010,True
CALL-47704,CUST-52389,195,Afternoon (13-17h),Success,502000,AGT-002,False
CALL-15454,CUST-82236,14,Noon (11-13h),Not Interested,0,AGT-010,False
CALL-50914,CUST-82236,142,Afternoon (13-17h),Success,997000,AGT-001,False
CALL-16123,CUST-82236,69,Afternoon (13-17h),Success,1084000,AGT-019,False
CALL-39913,CUST-82236,287,Afternoon (13-17h),Success,795000,AGT-003,False
CALL-64869,CUST-66855,141,Afternoon (13-17h),Success,1947000,AGT-009,True
CALL-28510,CUST-66855,69,Morning (8-11h),Call Back Later,0,AGT-003,True
CALL-66102,CUST-89501,173,Morning (8-11h),Success,751000,AGT-005,False
CALL-85439,CUST-89501,217,Morning (8-11h),Success,764000,AGT-002,False
CALL-40139,CUST-89501,117,Afternoon (13-17h),Success,1359000,AGT-017,True
CALL-87317,CUST-89501,319,Morning (8-11h),Call Back Later,0,AGT-009,True
CALL-56778,CUST-89501,274,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-88849,CUST-28040,138,Noon (11-13h),Success,1012000,AGT-002,True
CALL-76959,CUST-28040,76,Noon (11-13h),Success,1011000,AGT-001,False
CALL-40703,CUST-28040,15,Afternoon (13-17h),No Answer,0,AGT-001,True
CALL-65987,CUST-28040,92,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-82133,CUST-25010,70,Morning (8-11h),Call Back Later,0,AGT-019,True
CALL-19616,CUST-36842,136,Noon (11-13h),Not Interested,0,AGT-008,False
CALL-99743,CUST-36842,106,Afternoon (13-17h),Not Interested,0,AGT-006,False
CALL-77503,CUST-36842,119,Afternoon (13-17h),Not Interested,0,AGT-008,False
CALL-10641,CUST-36842,137,Morning (8-11h),Success,350000,AGT-009,False
CALL-11387,CUST-36842,252,Evening (17-20h),Success,940000,AGT-006,True
CALL-16582,CUST-36842,79,Evening (17-20h),Success,1000000,AGT-012,False
CALL-91607,CUST-69680,84,Afternoon (13-17h),No Answer,0,AGT-006,False
CALL-11944,CUST-69680,192,Noon (11-13h),Call Back Later,0,AGT-001,True
CALL-97332,CUST-69680,331,Evening (17-20h),Call Back Later,0,AGT-001,True
CALL-40746,CUST-69680,160,Morning (8-11h),Success,1034000,AGT-001,False
CALL-18515,CUST-69680,508,Afternoon (13-17h),Success,511000,AGT-001,False
CALL-22942,CUST-69680,112,Afternoon (13-17h),No Answer,0,AGT-001,False
CALL-25753,CUST-29456,168,Afternoon (13-17h),Success,1495000,AGT-004,False
CALL-16197,CUST-29456,80,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-90891,CUST-29456,598,Morning (8-11h),Success,1616000,AGT-007,False
CALL-58692,CUST-29456,221,Noon (11-13h),Success,439000,AGT-019,True
CALL-90853,CUST-29456,151,Afternoon (13-17h),Success,1223000,AGT-002,False
CALL-33718,CUST-29456,600,Noon (11-13h),Success,905000,AGT-001,False
CALL-14565,CUST-29456,74,Afternoon (13-17h),Success,2500000,AGT-006,False
CALL-60995,CUST-29456,10,Morning (8-11h),Not Interested,0,AGT-002,False
CALL-81488,CUST-29456,53,Afternoon (13-17h),No Answer,0,AGT-003,False
CALL-93129,CUST-13808,68,Morning (8-11h),Success,1585000,AGT-020,False
CALL-54986,CUST-13808,159,Noon (11-13h),Success,1240000,AGT-003,False
CALL-70567,CUST-13808,211,Noon (11-13h),Success,1368000,AGT-002,True
CALL-96190,CUST-13808,29,Afternoon (13-17h),Success,1193000,AGT-001,True
CALL-58592,CUST-95738,174,Afternoon (13-17h),Success,732000,AGT-011,False
CALL-34567,CUST-95738,13,Noon (11-13h),No Answer,0,AGT-006,False
CALL-40426,CUST-87636,44,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-28924,CUST-87636,237,Evening (17-20h),Success,640000,AGT-012,False
CALL-14286,CUST-87636,332,Noon (11-13h),Call Back Later,0,AGT-013,True
CALL-76801,CUST-87636,242,Afternoon (13-17h),Success,1192000,AGT-005,False
CALL-57561,CUST-87636,90,Noon (11-13h),Success,660000,AGT-001,False
CALL-19268,CUST-87636,61,Afternoon (13-17h),No Answer,0,AGT-008,False
CALL-45168,CUST-87636,265,Morning (8-11h),Call Back Later,0,AGT-010,True
CALL-73252,CUST-87636,53,Evening (17-20h),Success,734000,AGT-017,True
CALL-87830,CUST-87636,176,Morning (8-11h),Success,1384000,AGT-003,False
CALL-24504,CUST-82815,76,Evening (17-20h),Call Back Later,0,AGT-003,True
CALL-27417,CUST-82815,164,Afternoon (13-17h),No Answer,0,AGT-004,False
CALL-94965,CUST-40716,27,Morning (8-11h),Not Interested,0,AGT-007,False
CALL-53668,CUST-29105,350,Afternoon (13-17h),Not Interested,0,AGT-004,False
CALL-46021,CUST-26106,32,Morning (8-11h),Call Back Later,0,AGT-009,True
CALL-94327,CUST-26106,49,Morning (8-11h),Call Back Later,0,AGT-006,True
CALL-21399,CUST-26106,136,Afternoon (13-17h),Success,420000,AGT-018,False
CALL-80197,CUST-26106,312,Afternoon (13-17h),Success,829000,AGT-001,False
CALL-42172,CUST-71433,41,Noon (11-13h),Call Back Later,0,AGT-003,True
CALL-33197,CUST-55537,91,Evening (17-20h),Success,557000,AGT-001,False
CALL-86024,CUST-57380,115,Afternoon (13-17h),No Answer,0,AGT-013,False
CALL-95844,CUST-57380,245,Afternoon (13-17h),Call Back Later,0,AGT-010,True
CALL-58986,CUST-84871,35,Afternoon (13-17h),Not Interested,0,AGT-015,False
CALL-36741,CUST-84871,192,Noon (11-13h),Success,523000,AGT-009,False
CALL-49688,CUST-84871,286,Morning (8-11h),Success,596000,AGT-006,False
CALL-63905,CUST-50527,146,Afternoon (13-17h),Success,386000,AGT-010,False
CALL-19335,CUST-45200,21,Afternoon (13-17h),No Answer,0,AGT-003,True
CALL-31439,CUST-45200,204,Evening (17-20h),Success,1034000,AGT-002,False
CALL-52083,CUST-97024,302,Morning (8-11h),Success,1491000,AGT-018,False
CALL-55191,CUST-97024,90,Afternoon (13-17h),Success,1142000,AGT-002,False
CALL-13438,CUST-97024,28,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-42986,CUST-97024,149,Morning (8-11h),Success,1042000,AGT-004,False
CALL-75305,CUST-97024,112,Morning (8-11h),No Answer,0,AGT-001,False
CALL-14331,CUST-99830,39,Evening (17-20h),No Answer,0,AGT-004,False
CALL-72901,CUST-50654,199,Afternoon (13-17h),Success,1038000,AGT-011,False
CALL-26798,CUST-50654,153,Noon (11-13h),Call Back Later,0,AGT-003,True
CALL-61155,CUST-50654,110,Evening (17-20h),Call Back Later,0,AGT-002,True
CALL-95290,CUST-50654,99,Morning (8-11h),Call Back Later,0,AGT-003,True
CALL-50147,CUST-53843,150,Noon (11-13h),Success,655000,AGT-006,False
CALL-74300,CUST-53843,44,Morning (8-11h),No Answer,0,AGT-019,False
CALL-18904,CUST-53843,244,Noon (11-13h),Call Back Later,0,AGT-002,True
CALL-41989,CUST-53843,288,Morning (8-11h),Success,2126000,AGT-007,False
CALL-41146,CUST-53843,100,Evening (17-20h),Success,840000,AGT-007,False
CALL-60331,CUST-53843,85,Morning (8-11h),Not Interested,0,AGT-007,False
CALL-30517,CUST-49681,54,Morning (8-11h),Call Back Later,0,AGT-013,True
CALL-78951,CUST-49681,31,Morning (8-11h),Success,1867000,AGT-002,False
CALL-63009,CUST-49681,77,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-95840,CUST-81010,125,Morning (8-11h),Success,1899000,AGT-004,False
CALL-46669,CUST-81010,204,Afternoon (13-17h),Success,1574000,AGT-016,False
CALL-57205,CUST-81010,36,Noon (11-13h),Not Interested,0,AGT-004,False
CALL-53477,CUST-81010,104,Evening (17-20h),Not Interested,0,AGT-005,False
CALL-12753,CUST-81010,110,Morning (8-11h),Call Back Later,0,AGT-002,True
CALL-30947,CUST-81010,171,Noon (11-13h),No Answer,0,AGT-018,False
CALL-77524,CUST-81010,69,Evening (17-20h),Success,559000,AGT-005,False
CALL-44331,CUST-81010,318,Noon (11-13h),Success,1198000,AGT-019,False
CALL-35726,CUST-81010,237,Noon (11-13h),Call Back Later,0,AGT-005,True
CALL-51768,CUST-81010,135,Morning (8-11h),Success,1091000,AGT-018,False
CALL-81936,CUST-81010,294,Afternoon (13-17h),Success,497000,AGT-004,False
CALL-75825,CUST-81010,178,Noon (11-13h),Success,940000,AGT-001,False
CALL-84353,CUST-81010,268,Afternoon (13-17h),Success,673000,AGT-003,False
CALL-17011,CUST-62533,221,Evening (17-20h),Call Back Later,0,AGT-003,True
CALL-10687,CUST-62533,160,Afternoon (13-17h),Not Interested,0,AGT-013,False
CALL-75203,CUST-62533,165,Morning (8-11h),No Answer,0,AGT-014,False
CALL-38822,CUST-62533,138,Afternoon (13-17h),Success,1987000,AGT-016,False
CALL-41304,CUST-62533,526,Afternoon (13-17h),Success,725000,AGT-002,False
CALL-73724,CUST-62533,247,Afternoon (13-17h),Success,1987000,AGT-010,False
CALL-87927,CUST-62533,129,Morning (8-11h),Success,642000,AGT-004,True
CALL-32460,CUST-62533,310,Noon (11-13h),Success,1879000,AGT-001,False
CALL-12555,CUST-62533,68,Afternoon (13-17h),Call Back Later,0,AGT-005,True
CALL-88033,CUST-62533,144,Noon (11-13h),Success,2044000,AGT-001,False
CALL-64981,CUST-62533,70,Evening (17-20h),Call Back Later,0,AGT-008,True
CALL-94397,CUST-62533,121,Evening (17-20h),Success,749000,AGT-011,False
CALL-60505,CUST-15031,89,Afternoon (13-17h),Call Back Later,0,AGT-009,True
CALL-42744,CUST-15031,128,Evening (17-20h),Success,650000,AGT-003,False
CALL-58058,CUST-15031,69,Evening (17-20h),Call Back Later,0,AGT-004,True
CALL-27248,CUST-15031,147,Noon (11-13h),Success,353000,AGT-009,False
CALL-21011,CUST-11819,33,Noon (11-13h),Call Back Later,0,AGT-001,True
CALL-62831,CUST-11819,96,Morning (8-11h),Success,1255000,AGT-001,False
CALL-74549,CUST-11819,76,Morning (8-11h),Success,507000,AGT-009,False
CALL-22717,CUST-11819,5,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-77189,CUST-11819,257,Morning (8-11h),Success,521000,AGT-006,False
CALL-72486,CUST-23664,383,Morning (8-11h),Success,755000,AGT-001,False
CALL-91740,CUST-23664,170,Noon (11-13h),Success,1484000,AGT-003,False
CALL-98942,CUST-23664,117,Afternoon (13-17h),Not Interested,0,AGT-004,False
CALL-16951,CUST-23664,76,Evening (17-20h),Not Interested,0,AGT-014,False
CALL-64938,CUST-23664,143,Morning (8-11h),Success,851000,AGT-003,False
CALL-84490,CUST-23664,203,Afternoon (13-17h),Call Back Later,0,AGT-006,True
CALL-99717,CUST-23664,250,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-62982,CUST-23664,206,Afternoon (13-17h),Success,562000,AGT-005,False
CALL-31357,CUST-23664,66,Morning (8-11h),Success,1027000,AGT-004,False
CALL-16515,CUST-23664,83,Afternoon (13-17h),Success,1321000,AGT-004,False
CALL-69095,CUST-23664,44,Noon (11-13h),Success,669000,AGT-015,False
CALL-72634,CUST-23664,59,Afternoon (13-17h),Call Back Later,0,AGT-013,True
CALL-96861,CUST-23664,201,Noon (11-13h),Success,370000,AGT-008,False
CALL-36108,CUST-23664,115,Evening (17-20h),Success,712000,AGT-019,False
CALL-68751,CUST-40258,207,Afternoon (13-17h),Call Back Later,0,AGT-009,True
CALL-91057,CUST-40258,233,Evening (17-20h),Success,1542000,AGT-020,False
CALL-27961,CUST-40258,132,Noon (11-13h),Success,1957000,AGT-012,True
CALL-58336,CUST-37313,215,Morning (8-11h),Success,1932000,AGT-017,False
CALL-24927,CUST-37313,98,Afternoon (13-17h),No Answer,0,AGT-002,False
CALL-11773,CUST-37313,135,Morning (8-11h),Success,1678000,AGT-002,False
CALL-37841,CUST-37313,32,Morning (8-11h),Not Interested,0,AGT-012,False
CALL-70224,CUST-18814,93,Noon (11-13h),Call Back Later,0,AGT-003,True
CALL-21788,CUST-18814,61,Noon (11-13h),Call Back Later,0,AGT-002,True
CALL-35550,CUST-18814,24,Morning (8-11h),Call Back Later,0,AGT-007,True
CALL-62378,CUST-18814,155,Morning (8-11h),Success,1806000,AGT-001,False
CALL-34123,CUST-18814,106,Afternoon (13-17h),Success,945000,AGT-010,False
CALL-29983,CUST-18814,85,Evening (17-20h),Not Interested,0,AGT-001,False
CALL-15148,CUST-18814,89,Morning (8-11h),Success,1701000,AGT-001,False
CALL-43464,CUST-18814,35,Morning (8-11h),No Answer,0,AGT-001,False
CALL-41609,CUST-99195,186,Afternoon (13-17h),Call Back Later,0,AGT-019,True
